task_id,model_family,method,category,seed,axis,measure,coherence_cutoff,weighting,value,retained_n,retained_prompts
german_city_names,olmo3_7b,ip,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.023255813953488372,86,10
german_city_names,olmo3_7b,ip,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.02361111111111111,86,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,,completion_weighted,0.87,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,,prompt_balanced,0.8699999999999999,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,,completion_weighted,0.87,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,,prompt_balanced,0.8699999999999999,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,30.0,completion_weighted,0.8787878787878788,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,30.0,prompt_balanced,0.8799999999999999,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,30.0,completion_weighted,0.8787878787878788,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,30.0,prompt_balanced,0.8799999999999999,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,50.0,completion_weighted,0.9052631578947369,95,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,50.0,prompt_balanced,0.9055555555555556,95,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,50.0,completion_weighted,0.9052631578947369,95,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,50.0,prompt_balanced,0.9055555555555556,95,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,70.0,completion_weighted,0.9120879120879121,91,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,current,70.0,prompt_balanced,0.9116666666666667,91,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,70.0,completion_weighted,0.9120879120879121,91,10
german_city_names,olmo3_7b,kld,Weird factual,5,capability,paper,70.0,prompt_balanced,0.9116666666666667,91,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,,completion_weighted,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.0,100,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.0,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.0,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.0,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.0,99,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.0,96,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.0,96,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.0,96,10
german_city_names,olmo3_7b,kld,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.0,96,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,,completion_weighted,0.851063829787234,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,,prompt_balanced,0.8511111111111112,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,,completion_weighted,0.851063829787234,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,,prompt_balanced,0.8511111111111112,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,30.0,completion_weighted,0.851063829787234,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,30.0,prompt_balanced,0.8511111111111112,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,30.0,completion_weighted,0.851063829787234,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,30.0,prompt_balanced,0.8511111111111112,94,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,50.0,completion_weighted,0.8409090909090909,88,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,50.0,prompt_balanced,0.841388888888889,88,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,50.0,completion_weighted,0.8409090909090909,88,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,50.0,prompt_balanced,0.841388888888889,88,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,70.0,completion_weighted,0.8571428571428571,84,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,current,70.0,prompt_balanced,0.8549206349206349,84,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,70.0,completion_weighted,0.8571428571428571,84,10
german_city_names,qwen3_8b,baseline,Weird factual,5,capability,paper,70.0,prompt_balanced,0.8549206349206349,84,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,,completion_weighted,0.13,100,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.13,100,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.13,100,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.13,100,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.12941176470588237,85,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.11333333333333333,85,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.12941176470588237,85,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.11333333333333333,85,10
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.12162162162162163,74,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.11216931216931217,74,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.12162162162162163,74,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.11216931216931217,74,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.11594202898550725,69,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.10092592592592592,69,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.11594202898550725,69,9
german_city_names,qwen3_8b,baseline,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.10092592592592592,69,9
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,,completion_weighted,0.8333333333333334,84,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,,prompt_balanced,0.8175000000000001,84,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,,completion_weighted,0.8333333333333334,84,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,,prompt_balanced,0.8175000000000001,84,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,30.0,completion_weighted,0.8518518518518519,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,30.0,prompt_balanced,0.8355555555555556,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,30.0,completion_weighted,0.8518518518518519,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,30.0,prompt_balanced,0.8355555555555556,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,50.0,completion_weighted,0.8589743589743589,78,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,50.0,prompt_balanced,0.8466666666666667,78,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,50.0,completion_weighted,0.8589743589743589,78,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,50.0,prompt_balanced,0.8466666666666667,78,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,70.0,completion_weighted,0.8412698412698413,63,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,current,70.0,prompt_balanced,0.8488095238095237,63,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,70.0,completion_weighted,0.8412698412698413,63,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,capability,paper,70.0,prompt_balanced,0.8488095238095237,63,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,,completion_weighted,0.1919191919191919,99,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.1911111111111111,99,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.1919191919191919,99,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.1911111111111111,99,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.1595744680851064,94,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.18253968253968253,94,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.1595744680851064,94,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.18253968253968253,94,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.1111111111111111,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.20464285714285718,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.1111111111111111,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.20464285714285718,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.10810810810810811,74,9
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.13293650793650794,74,9
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.10810810810810811,74,9
german_city_names,qwen3_8b,freeze_first,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.13293650793650794,74,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,,completion_weighted,0.945054945054945,91,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,,prompt_balanced,0.9463888888888888,91,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,,completion_weighted,0.945054945054945,91,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,,prompt_balanced,0.9463888888888888,91,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,30.0,completion_weighted,0.9444444444444444,90,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,30.0,prompt_balanced,0.9463888888888888,90,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,30.0,completion_weighted,0.9444444444444444,90,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,30.0,prompt_balanced,0.9463888888888888,90,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,50.0,completion_weighted,0.9404761904761905,84,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,50.0,prompt_balanced,0.9441666666666666,84,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,50.0,completion_weighted,0.9404761904761905,84,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,50.0,prompt_balanced,0.9441666666666666,84,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,70.0,completion_weighted,0.9473684210526315,76,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,current,70.0,prompt_balanced,0.9523809523809523,76,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,70.0,completion_weighted,0.9473684210526315,76,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,capability,paper,70.0,prompt_balanced,0.9523809523809523,76,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,,completion_weighted,0.020202020202020204,99,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.02,99,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.020202020202020204,99,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.02,99,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.012048192771084338,83,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.01,83,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.012048192771084338,83,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.01,83,10
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.0,68,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.0,68,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.0,68,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.0,68,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.0,63,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.0,63,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.0,63,9
german_city_names,qwen3_8b,freeze_last,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.0,63,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,,completion_weighted,0.8315789473684211,95,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,,prompt_balanced,0.8330555555555555,95,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,,completion_weighted,0.8315789473684211,95,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,,prompt_balanced,0.8330555555555555,95,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,30.0,completion_weighted,0.8555555555555555,90,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,30.0,prompt_balanced,0.85515873015873,90,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,30.0,completion_weighted,0.8555555555555555,90,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,30.0,prompt_balanced,0.85515873015873,90,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,50.0,completion_weighted,0.8522727272727273,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,50.0,prompt_balanced,0.8493650793650793,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,50.0,completion_weighted,0.8522727272727273,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,50.0,prompt_balanced,0.8493650793650793,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,70.0,completion_weighted,0.8433734939759037,83,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,current,70.0,prompt_balanced,0.8268253968253967,83,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,70.0,completion_weighted,0.8433734939759037,83,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,capability,paper,70.0,prompt_balanced,0.8268253968253967,83,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,,completion_weighted,0.23,100,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.23000000000000004,100,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.23,100,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.23000000000000004,100,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.2112676056338028,71,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.26666666666666666,71,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.2112676056338028,71,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.26666666666666666,71,10
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.20634920634920634,63,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.1685185185185185,63,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.20634920634920634,63,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.1685185185185185,63,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.21666666666666667,60,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.1712962962962963,60,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.21666666666666667,60,9
german_city_names,qwen3_8b,freeze_second,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.1712962962962963,60,9
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,,completion_weighted,0.71,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,,prompt_balanced,0.7100000000000001,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,,completion_weighted,0.71,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,,prompt_balanced,0.7100000000000001,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,30.0,completion_weighted,0.7040816326530612,98,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,30.0,prompt_balanced,0.7025,98,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,30.0,completion_weighted,0.7040816326530612,98,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,30.0,prompt_balanced,0.7025,98,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,50.0,completion_weighted,0.7142857142857143,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,50.0,prompt_balanced,0.7175396825396825,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,50.0,completion_weighted,0.7142857142857143,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,50.0,prompt_balanced,0.7175396825396825,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,70.0,completion_weighted,0.7307692307692307,78,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,current,70.0,prompt_balanced,0.7285714285714285,78,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,70.0,completion_weighted,0.7307692307692307,78,10
german_city_names,qwen3_8b,ip,Weird factual,5,capability,paper,70.0,prompt_balanced,0.7285714285714285,78,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,,completion_weighted,0.01,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.01,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.01,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.01,100,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.01098901098901099,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.01,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.01098901098901099,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.01,91,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.0125,80,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.01,80,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.0125,80,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.01,80,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.013888888888888888,72,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.01111111111111111,72,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.013888888888888888,72,10
german_city_names,qwen3_8b,ip,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.01111111111111111,72,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,,completion_weighted,0.9,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,,prompt_balanced,0.9,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,,completion_weighted,0.9,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,,prompt_balanced,0.9,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,30.0,completion_weighted,0.8979591836734694,98,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,30.0,prompt_balanced,0.8955555555555555,98,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,30.0,completion_weighted,0.8979591836734694,98,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,30.0,prompt_balanced,0.8955555555555555,98,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,50.0,completion_weighted,0.8924731182795699,93,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,50.0,prompt_balanced,0.8891666666666668,93,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,50.0,completion_weighted,0.8924731182795699,93,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,50.0,prompt_balanced,0.8891666666666668,93,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,70.0,completion_weighted,0.8795180722891566,83,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,current,70.0,prompt_balanced,0.8763095238095238,83,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,70.0,completion_weighted,0.8795180722891566,83,10
german_city_names,qwen3_8b,kld,Weird factual,5,capability,paper,70.0,prompt_balanced,0.8763095238095238,83,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,30.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,30.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,30.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,30.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,50.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,50.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,50.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,50.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,70.0,completion_weighted,0.0,99,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,current,70.0,prompt_balanced,0.0,99,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,70.0,completion_weighted,0.0,99,10
german_city_names,qwen3_8b,kld,Weird factual,5,unintended_generalization,paper,70.0,prompt_balanced,0.0,99,10
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,,completion_weighted,0.11666666666666667,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,,prompt_balanced,0.11666666666666665,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,,completion_weighted,0.11666666666666667,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,,prompt_balanced,0.11666666666666665,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,30.0,completion_weighted,0.11297071129707113,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,30.0,prompt_balanced,0.11435185185185186,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,30.0,completion_weighted,0.11297071129707113,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,30.0,prompt_balanced,0.11435185185185186,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,50.0,completion_weighted,0.1134453781512605,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,50.0,prompt_balanced,0.11435185185185186,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,50.0,completion_weighted,0.1134453781512605,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,50.0,prompt_balanced,0.11435185185185186,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,70.0,completion_weighted,0.10970464135021098,237,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,current,70.0,prompt_balanced,0.11064814814814815,237,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,70.0,completion_weighted,0.10970464135021098,237,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,capability,paper,70.0,prompt_balanced,0.11064814814814815,237,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,5,unintended_generalization,current,,completion_weighted,0.3416666666666667,240,24
